Sensor_ID,Press_Count,Max_Resistance_Change_Ohms,Avg_Resistance_Change_Ohms,Baseline_Resistance_Ohms,Max_Resistance_Ohms,Avg_Resistance_Ohms,Min_Resistance_Ohms
1600,2,7617.8399999999965,6443.659999999998,26875.9,34493.74,33319.56,32145.38
1606,2,6693.899999999998,5908.42,26251.55,32945.45,32159.97,31374.49
1610,2,6232.57,5683.744999999999,28407.46,34640.03,34091.205,33542.38
1611,2,6806.240000000002,6065.91,27349.84,34156.08,33415.75,32675.42
1613,2,7975.039999999997,6864.999999999998,27010.09,34985.13,33875.09,32765.05
1618,2,7782.23,6729.110000000001,28480.09,36262.32,35209.2,34156.08
1698,2,6086.210000000003,5982.09,30071.27,36157.48,36053.36,35949.24
1705,2,5588.4699999999975,5563.764999999999,29297.52,34885.99,34861.285,34836.58
1878,2,6353.34,5706.894999999999,24853.65,31206.99,30560.545,29914.1
1905,2,7933.499999999996,7178.129999999997,28119.63,36053.13,35297.759999999995,34542.39
1906,2,6779.1600000000035,6019.720000000001,27281.39,34060.55,33301.11,32541.67
2097,2,9352.530000000002,7847.475000000002,27765.84,37118.37,35613.315,34108.26
1513,2,6542.110000000001,6331.940000000002,27281.39,33823.5,33613.33,33403.16
1849,2,6366.899999999998,5818.734999999999,27315.59,33682.49,33134.325,32586.16
1648,2,5976.830000000002,5853.455000000002,25064.0,31040.83,30917.455,30794.08
1663,2,6320.7800000000025,5781.765000000001,25307.53,31628.31,31089.295,30550.28
1728,2,5437.41,5394.145,26577.51,32014.92,31971.655,31928.39
1729,2,5644.369999999999,5390.025,26154.89,31799.26,31544.915,31290.57
1796,2,6659.860000000001,6039.98,22486.47,29146.33,28526.45,27906.57
1873,2,7280.539999999997,6574.544999999998,27213.2,34493.74,33787.744999999995,33081.75
1884,2,6853.870000000003,6013.625000000002,24353.12,31206.99,30366.745000000003,29526.5
1885,2,5463.0,5294.475,26122.79,31585.79,31417.265,31248.74
1977,2,6036.940000000002,5734.195000000003,29603.42,35640.36,35337.615000000005,35034.87
352,2,6105.23,5728.674999999999,23421.27,29526.5,29149.945,28773.39
353,2,6698.959999999999,6285.529999999999,22827.54,29526.5,29113.07,28699.64
355,2,7307.609999999997,6554.869999999997,24151.15,31458.76,30706.019999999997,29953.28
366,2,9125.019999999997,8034.284999999998,24557.47,33682.49,32591.754999999997,31501.02
798,2,7549.880000000001,6837.855,23866.7,31416.58,30704.555,29992.53
849,2,10349.099999999999,8149.01,26283.89,36632.99,34432.9,32232.81
864,2,11170.48,8402.244999999999,24675.34,35845.82,33077.585,30309.35
865,2,10727.729999999996,8081.394999999997,24557.47,35285.2,32638.864999999998,29992.53
866,2,9354.8,7182.07,22616.81,31971.61,29798.88,27626.15
883,2,11239.23,8342.145,25554.44,36793.67,33896.585,30999.5
891,2,10500.340000000004,7879.1500000000015,24734.57,35234.91,32613.72,29992.53
892,2,11002.550000000003,8118.480000000001,25154.93,36157.48,33273.41,30389.34
893,2,9775.509999999998,7466.644999999999,24913.49,34689.0,32380.135000000002,30071.27
899,2,10178.91,7714.975,25461.45,35640.36,33176.425,30712.49
907,2,11500.969999999998,8435.795,25836.37,37337.34,34272.165,31206.99
1731,2,5921.210000000003,5591.645000000002,26709.53,32630.74,32301.175000000003,31971.61
1874,2,6666.479999999996,6188.369999999997,26875.9,33542.38,33064.27,32586.16
2075,2,5495.649999999998,5369.764999999999,25963.11,31458.76,31332.875,31206.99
411,2,5017.880000000001,5017.880000000001,26610.43,31628.31,31628.31,31628.31
440,2,5742.439999999999,5538.454999999998,25215.81,30958.25,30754.265,30550.28
443,2,6610.079999999998,5970.195,25710.52,32320.6,31680.715,31040.83
444,2,6584.679999999997,6232.774999999998,26090.74,32675.42,32323.515,31971.61
447,2,5825.02,5459.279999999999,25215.81,31040.83,30675.09,30309.35
457,2,6429.369999999999,6025.405000000001,25585.55,32014.92,31610.955,31206.99
460,2,6994.799999999996,6352.529999999997,26875.9,33870.7,33228.43,32586.16
465,2,5752.9000000000015,5385.939999999999,27836.08,33588.98,33222.020000000004,32855.06
466,2,6031.509999999998,5668.594999999999,26026.81,32058.32,31695.405,31332.49
469,2,6977.470000000001,6575.765000000001,26058.75,33036.22,32634.515,32232.81
484,2,7030.720000000001,6019.745000000001,19028.03,26058.75,25047.775,24036.8
517,2,6902.110000000001,6347.574999999999,23810.38,30712.49,30157.955,29603.42
1975,2,5652.670000000002,5438.670000000002,31248.74,36901.41,36687.41,36473.41
208,1,7393.709999999999,7393.709999999999,20905.3,28299.01,28299.01,28299.01
1459,1,6477.82,6477.82,39583.74,46061.56,46061.56,46061.56
1699,1,5342.869999999995,5342.869999999995,34060.55,39403.42,39403.42,39403.42
2267,1,201121.53999999998,201121.53999999998,365654.84,566776.38,566776.38,566776.38
1607,1,6282.670000000002,6282.670000000002,27213.2,33495.87,33495.87,33495.87
1617,1,6063.5,6063.5,29071.17,35134.67,35134.67,35134.67
1761,1,5272.23,5272.23,26742.69,32014.92,32014.92,32014.92
1987,1,7692.889999999999,7692.889999999999,33127.38,40820.27,40820.27,40820.27
2001,1,8180.720000000001,8180.720000000001,33542.38,41723.1,41723.1,41723.1
2071,1,5121.880000000001,5121.880000000001,25836.37,30958.25,30958.25,30958.25
1523,1,5637.320000000003,5637.320000000003,27765.84,33403.16,33403.16,33403.16
1536,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1537,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1538,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1539,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1540,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1541,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1542,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1543,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1544,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1545,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1546,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1547,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1548,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1549,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1550,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1551,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1552,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1553,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1554,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1555,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1556,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1557,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1558,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1559,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1560,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1561,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1562,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1563,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1564,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1565,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1566,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1567,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1568,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1569,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1570,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1571,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1572,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1573,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1574,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1575,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1576,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1577,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1578,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1579,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1580,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1581,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1582,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1583,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1584,1,6963.010000000002,6963.010000000002,27145.25,34108.26,34108.26,34108.26
1585,1,7575.59,7575.59,26676.44,34252.03,34252.03,34252.03
1586,1,6229.859999999997,6229.859999999997,26090.74,32320.6,32320.6,32320.6
1587,1,6143.749999999996,6143.749999999996,27213.2,33356.95,33356.95,33356.95
1591,1,6559.830000000002,6559.830000000002,25585.55,32145.38,32145.38,32145.38
1592,1,6003.09,6003.09,25710.52,31713.61,31713.61,31713.61
1595,1,5442.27,5442.27,26058.75,31501.02,31501.02,31501.02
1596,1,6575.209999999999,6575.209999999999,24883.55,31458.76,31458.76,31458.76
1597,1,5155.210000000003,5155.210000000003,26219.28,31374.49,31374.49,31374.49
1599,1,5706.990000000002,5706.990000000002,25836.37,31543.36,31543.36,31543.36
1608,1,5764.139999999999,5764.139999999999,26381.24,32145.38,32145.38,32145.38
1627,1,6591.049999999999,6591.049999999999,27660.98,34252.03,34252.03,34252.03
1633,1,5129.259999999998,5129.259999999998,25461.45,30590.71,30590.71,30590.71
1638,1,5186.330000000002,5186.330000000002,23148.76,28335.09,28335.09,28335.09
1642,1,5086.7800000000025,5086.7800000000025,23284.46,28371.24,28371.24,28371.24
1666,1,5385.700000000001,5385.700000000001,25003.64,30389.34,30389.34,30389.34
1734,1,5499.5999999999985,5499.5999999999985,24065.32,29564.92,29564.92,29564.92
1737,1,5260.720000000001,5260.720000000001,24036.8,29297.52,29297.52,29297.52
1740,1,5687.98,5687.98,23838.52,29526.5,29526.5,29526.5
1759,1,6908.0999999999985,6908.0999999999985,26219.28,33127.38,33127.38,33127.38
1762,1,6008.5,6008.5,25963.11,31971.61,31971.61,31971.61
1771,1,5124.48,5124.48,25710.52,30835.0,30835.0,30835.0
1777,1,5005.779999999999,5005.779999999999,23257.23,28263.01,28263.01,28263.01
1792,1,5105.470000000001,5105.470000000001,23014.16,28119.63,28119.63,28119.63
1807,1,5841.119999999999,5841.119999999999,23230.05,29071.17,29071.17,29071.17
1810,1,5237.329999999998,5237.329999999998,22669.24,27906.57,27906.57,27906.57
1859,1,5269.48,5269.48,26875.9,32145.38,32145.38,32145.38
1860,1,5600.73,5600.73,26544.65,32145.38,32145.38,32145.38
1879,1,5633.380000000001,5633.380000000001,25994.93,31628.31,31628.31,31628.31
1880,1,5748.239999999998,5748.239999999998,25710.52,31458.76,31458.76,31458.76
1881,1,6299.93,6299.93,24823.81,31123.74,31123.74,31123.74
1883,1,5152.290000000001,5152.290000000001,26348.73,31501.02,31501.02,31501.02
1887,1,5389.77,5389.77,26026.81,31416.58,31416.58,31416.58
1894,1,5784.549999999999,5784.549999999999,26187.06,31971.61,31971.61,31971.61
1896,1,5569.560000000001,5569.560000000001,26058.75,31628.31,31628.31,31628.31
1898,1,5470.899999999998,5470.899999999998,27384.16,32855.06,32855.06,32855.06
1899,1,5867.909999999996,5867.909999999996,27077.54,32945.45,32945.45,32945.45
1901,1,6720.18,6720.18,26544.65,33264.83,33264.83,33264.83
1915,1,6043.75,6043.75,26676.44,32720.19,32720.19,32720.19
1994,1,5128.710000000003,5128.710000000003,32765.05,37893.76,37893.76,37893.76
1790,1,6050.299999999999,6050.299999999999,22357.16,28407.46,28407.46,28407.46
2050,1,108589.63,108589.63,880309.75,988899.38,988899.38,988899.38
2079,1,5184.919999999998,5184.919999999998,25773.33,30958.25,30958.25,30958.25
2038,1,179824.38,179824.38,809075.0,988899.38,988899.38,988899.38
1857,1,7525.490000000005,7525.490000000005,32855.06,40380.55,40380.55,40380.55
399,1,23797.66,23797.66,24675.34,48473.0,48473.0,48473.0
663,1,7340.610000000001,7340.610000000001,28921.71,36262.32,36262.32,36262.32
830,1,5837.98,5837.98,20510.75,26348.73,26348.73,26348.73
831,1,6941.02,6941.02,21286.04,28227.06,28227.06,28227.06
837,1,5891.0,5891.0,19882.33,25773.33,25773.33,25773.33
838,1,6634.139999999999,6634.139999999999,21700.95,28335.09,28335.09,28335.09
870,1,10107.929999999997,10107.929999999997,23202.91,33310.84,33310.84,33310.84
871,1,10459.329999999998,10459.329999999998,22305.72,32765.05,32765.05,32765.05
872,1,10335.57,10335.57,23393.82,33729.39,33729.39,33729.39
873,1,9815.649999999998,9815.649999999998,23311.73,33127.38,33127.38,33127.38
874,1,10265.820000000003,10265.820000000003,23230.05,33495.87,33495.87,33495.87
875,1,9937.39,9937.39,23698.29,33635.68,33635.68,33635.68
876,1,9122.96,9122.96,22590.65,31713.61,31713.61,31713.61
877,1,9760.96,9760.96,23366.42,33127.38,33127.38,33127.38
878,1,8346.949999999997,8346.949999999997,22203.33,30550.28,30550.28,30550.28
879,1,8508.419999999998,8508.419999999998,21602.34,30110.76,30110.76,30110.76
881,1,9931.349999999999,9931.349999999999,22126.97,32058.32,32058.32,32058.32
882,1,9033.509999999998,9033.509999999998,23866.7,32900.21,32900.21,32900.21
885,1,7001.560000000001,7001.560000000001,23148.76,30150.32,30150.32,30150.32
886,1,8222.170000000002,8222.170000000002,23923.21,32145.38,32145.38,32145.38
887,1,9044.569999999996,9044.569999999996,24266.27,33310.84,33310.84,33310.84
888,1,8645.740000000002,8645.740000000002,23067.87,31713.61,31713.61,31713.61
889,1,7803.68,7803.68,22827.54,30631.22,30631.22,30631.22
897,1,10167.130000000001,10167.130000000001,26842.51,37009.64,37009.64,37009.64
898,1,10284.259999999998,10284.259999999998,26348.73,36632.99,36632.99,36632.99
1440,1,5651.529999999999,5651.529999999999,40256.3,45907.83,45907.83,45907.83
1634,1,5154.419999999998,5154.419999999998,25154.93,30309.35,30309.35,30309.35
1730,1,5901.579999999998,5901.579999999998,26026.81,31928.39,31928.39,31928.39
1786,1,5287.850000000002,5287.850000000002,20834.94,26122.79,26122.79,26122.79
2072,1,5068.16,5068.16,25931.34,30999.5,30999.5,30999.5
257,1,5168.360000000001,5168.360000000001,23311.73,28480.09,28480.09,28480.09
336,1,6691.98,6691.98,24266.27,30958.25,30958.25,30958.25
337,1,6386.139999999999,6386.139999999999,23923.21,30309.35,30309.35,30309.35
342,1,6362.989999999998,6362.989999999998,21900.02,28263.01,28263.01,28263.01
343,1,6345.5300000000025,6345.5300000000025,22025.71,28371.24,28371.24,28371.24
344,1,5322.7199999999975,5322.7199999999975,20928.83,26251.55,26251.55,26251.55
345,1,5835.0999999999985,5835.0999999999985,21310.15,27145.25,27145.25,27145.25
346,1,5096.0999999999985,5096.0999999999985,23202.91,28299.01,28299.01,28299.01
349,1,5222.860000000001,5222.860000000001,23257.23,28480.09,28480.09,28480.09
350,1,5025.41,5025.41,21750.49,26775.9,26775.9,26775.9
354,1,6227.110000000001,6227.110000000001,23923.21,30150.32,30150.32,30150.32
358,1,5370.060000000001,5370.060000000001,23366.42,28736.48,28736.48,28736.48
361,1,5288.59,5288.59,23670.38,28958.97,28958.97,28958.97
362,1,5356.310000000001,5356.310000000001,24794.01,30150.32,30150.32,30150.32
364,1,5221.259999999998,5221.259999999998,24382.16,29603.42,29603.42,29603.42
367,1,5678.690000000002,5678.690000000002,25033.8,30712.49,30712.49,30712.49
370,1,5455.2800000000025,5455.2800000000025,25585.55,31040.83,31040.83,31040.83
371,1,5495.110000000001,5495.110000000001,24734.57,30229.68,30229.68,30229.68
372,1,5173.380000000001,5173.380000000001,24353.12,29526.5,29526.5,29526.5
432,1,7494.779999999999,7494.779999999999,27145.25,34640.03,34640.03,34640.03
459,1,5748.239999999998,5748.239999999998,25710.52,31458.76,31458.76,31458.76
461,1,6013.5300000000025,6013.5300000000025,26219.28,32232.81,32232.81,32232.81
483,1,5151.110000000001,5151.110000000001,19406.36,24557.47,24557.47,24557.47
496,1,5384.34,5384.34,20834.94,26219.28,26219.28,26219.28
498,1,5094.759999999998,5094.759999999998,20741.61,25836.37,25836.37,25836.37
499,1,5273.560000000001,5273.560000000001,21602.34,26875.9,26875.9,26875.9
500,1,5349.130000000001,5349.130000000001,20741.61,26090.74,26090.74,26090.74
501,1,6574.110000000001,6574.110000000001,21261.97,27836.08,27836.08,27836.08
503,1,5883.279999999999,5883.279999999999,21261.97,27145.25,27145.25,27145.25
510,1,6281.77,6281.77,20999.62,27281.39,27281.39,27281.39
532,1,5322.060000000001,5322.060000000001,22408.76,27730.82,27730.82,27730.82
549,1,6159.66,6159.66,24675.34,30835.0,30835.0,30835.0
613,1,5110.07,5110.07,21900.02,27010.09,27010.09,27010.09
786,1,5212.709999999999,5212.709999999999,22000.49,27213.2,27213.2,27213.2
787,1,5052.450000000001,5052.450000000001,24093.88,29146.33,29146.33,29146.33
1976,1,5098.920000000002,5098.920000000002,31374.49,36473.41,36473.41,36473.41
